order_id,delivery_partner_id,promised_time,actual_time,promised_date,actual_date,delivery_time_mins,distance_km,delivery_status,delay_reason
5470875365,79541,08:21:56,08:23:56,2024-03-31,2024-03-31,2,0.75,On Time,Traffic
7144611408,55520,08:39:18,08:37:18,2023-08-18,2023-08-18,-2,4.62,On Time,
9411421675,51778,10:39:23,10:42:23,2024-01-24,2024-01-24,3,4.6,On Time,Traffic
7315949343,72063,22:50:28,22:49:28,2023-09-17,2023-09-17,-1,4.42,On Time,
9430475133,41262,02:04:58,02:07:58,2023-03-25,2023-03-25,3,3.39,On Time,Traffic
3062145702,8248,15:09:19,15:13:19,2024-06-21,2024-06-21,4,2.9,On Time,Traffic
6500458984,90658,07:28:51,07:37:51,2023-11-08,2023-11-08,9,1.2,Slightly Delayed,Traffic
7429306851,96651,04:09:02,04:10:02,2024-04-22,2024-04-22,1,0.79,On Time,Traffic
2687236003,93868,21:12:18,21:15:18,2024-01-10,2024-01-10,3,0.84,On Time,Traffic
1885906938,39994,04:33:26,04:40:26,2023-10-09,2023-10-09,7,2.84,Slightly Delayed,Traffic
9949334146,58811,02:45:30,03:09:30,2024-08-05,2024-08-05,24,2.71,Significantly Delayed,Traffic
2555454584,50763,17:34:51,17:55:51,2023-08-12,2023-08-12,21,1.85,Significantly Delayed,Traffic
2503209946,13371,11:27:57,11:26:57,2024-04-28,2024-04-28,-1,1.66,On Time,
2329563439,52741,23:56:47,00:19:47,2023-11-02,2023-11-02,23,2.91,Significantly Delayed,Traffic
1041536174,60201,09:00:09,09:12:09,2023-06-15,2023-06-15,12,0.92,Slightly Delayed,Traffic
6631188689,24043,12:32:12,12:27:12,2024-03-28,2024-03-28,-5,2.62,On Time,
9300178512,73376,12:55:42,12:58:42,2023-07-25,2023-07-25,3,0.65,On Time,Traffic
1086881691,6106,17:37:10,17:35:10,2024-04-10,2024-04-10,-2,3.75,On Time,
8008880980,65111,15:48:40,15:52:40,2024-04-18,2024-04-18,4,2.88,On Time,Traffic
2417680703,41668,00:48:27,01:02:27,2024-02-11,2024-02-11,14,2.42,Slightly Delayed,Traffic
1117730990,19991,20:07:08,20:07:08,2024-08-23,2024-08-23,0,2.09,On Time,
1678557345,20447,17:20:42,17:20:42,2024-05-12,2024-05-12,0,2.56,On Time,
4505129824,81297,13:13:17,13:16:17,2023-11-14,2023-11-14,3,1.09,On Time,Traffic
8737295686,61898,09:28:04,09:23:04,2023-12-11,2023-12-11,-5,2.36,On Time,
7997347191,11517,03:48:42,04:01:42,2024-07-11,2024-07-11,13,3.99,Slightly Delayed,Traffic
1930645698,82675,13:27:30,13:31:30,2024-08-07,2024-08-07,4,1.16,On Time,Traffic
5393373590,48267,17:27:25,17:36:25,2024-09-27,2024-09-27,9,1.59,Slightly Delayed,Traffic
5851854765,71230,15:07:43,15:16:43,2023-11-24,2023-11-24,9,0.88,Slightly Delayed,Traffic
3765179520,99605,05:04:32,05:27:32,2024-06-23,2024-06-23,23,0.53,Significantly Delayed,Traffic
683969424,88789,06:31:01,06:42:01,2023-08-10,2023-08-10,11,2.51,Slightly Delayed,Traffic
8459624382,87672,18:27:23,18:40:23,2023-08-22,2023-08-22,13,1.98,Slightly Delayed,Traffic
7110044004,30128,14:14:37,14:21:37,2023-04-24,2023-04-24,7,4.19,Slightly Delayed,Traffic
4302375314,63810,08:44:46,08:49:46,2024-03-03,2024-03-03,5,2.12,On Time,Traffic
1245307588,89554,15:57:55,16:07:55,2023-04-24,2023-04-24,10,4.48,Slightly Delayed,Traffic
3876260101,39494,12:59:37,12:57:37,2023-09-11,2023-09-11,-2,4.2,On Time,
3162263618,48838,12:52:57,12:54:57,2023-05-27,2023-05-27,2,1.43,On Time,Traffic
655792395,74441,23:14:28,23:20:28,2024-04-19,2024-04-19,6,1.93,Slightly Delayed,Traffic
7624743284,67656,05:37:43,05:44:43,2023-08-15,2023-08-15,7,4.86,Slightly Delayed,Traffic
4783962671,12164,17:59:42,18:07:42,2023-10-09,2023-10-09,8,0.99,Slightly Delayed,Traffic
7166787473,13336,06:25:50,06:54:50,2024-08-24,2024-08-24,29,0.73,Significantly Delayed,Traffic
9395228070,82773,20:12:05,20:11:05,2024-09-12,2024-09-12,-1,1.83,On Time,
902157975,86411,01:14:47,01:11:47,2023-04-12,2023-04-12,-3,0.52,On Time,
6947741744,54437,08:17:17,08:22:17,2023-07-10,2023-07-10,5,4.47,On Time,Traffic
4788498083,64522,03:09:21,03:25:21,2023-09-17,2023-09-17,16,3.6,Significantly Delayed,Traffic
8070127087,46786,06:21:47,06:26:47,2024-08-22,2024-08-22,5,1.53,On Time,Traffic
5191429552,99889,17:23:45,17:35:45,2023-12-23,2023-12-23,12,2.72,Slightly Delayed,Traffic
5220651138,9937,02:42:30,02:39:30,2024-03-13,2024-03-13,-3,3.51,On Time,
2758734705,30040,23:29:45,23:31:45,2023-08-02,2023-08-02,2,4.23,On Time,Traffic
2907887532,83016,13:10:27,13:09:27,2023-11-19,2023-11-19,-1,2.0,On Time,
7388846009,51360,09:19:52,09:18:52,2024-02-22,2024-02-22,-1,4.8,On Time,
2606843929,15405,14:24:30,14:20:30,2024-06-14,2024-06-14,-4,2.29,On Time,
5637567433,53431,01:28:14,01:23:14,2024-09-02,2024-09-02,-5,0.67,On Time,
8838095431,61209,11:05:36,11:07:36,2023-05-06,2023-05-06,2,1.88,On Time,Traffic
1564649286,16991,04:07:09,04:12:09,2023-12-06,2023-12-06,5,2.69,On Time,Traffic
4098166849,93376,00:40:16,01:04:16,2023-10-12,2023-10-12,24,2.17,Significantly Delayed,Traffic
8091143423,71870,23:14:41,23:17:41,2023-11-23,2023-11-23,3,3.33,On Time,Traffic
3024045336,158,02:02:11,02:06:11,2024-04-15,2024-04-15,4,4.13,On Time,Traffic
6152984028,47844,01:10:01,01:16:01,2023-08-29,2023-08-29,6,0.7,Slightly Delayed,Traffic
3450790653,5694,18:29:12,18:27:12,2023-08-27,2023-08-27,-2,4.66,On Time,
8028917900,56483,01:06:09,01:08:09,2023-07-18,2023-07-18,2,0.82,On Time,Traffic
7781884407,63528,16:12:31,16:14:31,2024-08-11,2024-08-11,2,1.27,On Time,Traffic
3483689828,95069,06:59:11,06:59:11,2023-07-28,2023-07-28,0,0.78,On Time,
8341286014,60030,15:52:57,15:56:57,2024-08-29,2024-08-29,4,3.84,On Time,Traffic
7936106887,4033,15:17:53,15:20:53,2024-05-07,2024-05-07,3,2.79,On Time,Traffic
2247354978,56703,10:34:58,10:30:58,2024-09-26,2024-09-26,-4,1.17,On Time,
5347701114,49960,18:22:51,18:20:51,2023-10-16,2023-10-16,-2,3.07,On Time,
7846068436,60910,13:17:39,13:19:39,2023-11-29,2023-11-29,2,1.5,On Time,Traffic
9893439302,2306,20:33:31,20:29:31,2023-09-05,2023-09-05,-4,2.83,On Time,
4160816433,34874,12:34:14,12:43:14,2023-12-09,2023-12-09,9,3.24,Slightly Delayed,Traffic
6000890622,29998,16:26:21,16:23:21,2024-09-14,2024-09-14,-3,0.96,On Time,
7317676958,61886,04:14:39,04:25:39,2023-07-02,2023-07-02,11,1.65,Slightly Delayed,Traffic
8620144614,95461,23:13:25,23:34:25,2024-07-10,2024-07-10,21,1.46,Significantly Delayed,Traffic
3940758882,46910,04:44:57,04:48:57,2024-01-24,2024-01-24,4,0.51,On Time,Traffic
5216555041,72142,23:34:52,23:31:52,2024-03-03,2024-03-03,-3,1.25,On Time,
5144793312,46815,00:38:18,00:38:18,2024-08-01,2024-08-01,0,1.8,On Time,
7241413847,93156,10:39:09,10:34:09,2023-04-15,2023-04-15,-5,0.88,On Time,
3567610983,20825,04:18:26,04:35:26,2023-08-19,2023-08-19,17,3.18,Significantly Delayed,Traffic
16878685,52442,02:44:02,02:47:02,2024-04-09,2024-04-09,3,2.47,On Time,Traffic
951657166,14551,08:04:58,07:59:58,2024-04-21,2024-04-21,-5,3.88,On Time,
4189022307,89735,23:23:40,23:24:40,2024-05-05,2024-05-05,1,4.08,On Time,Traffic
7378521428,2580,21:13:07,21:11:07,2024-04-24,2024-04-24,-2,1.29,On Time,
6266311709,82516,01:54:46,01:56:46,2024-06-25,2024-06-25,2,2.0,On Time,Traffic
7985347262,55202,08:58:13,08:57:13,2024-07-31,2024-07-31,-1,4.89,On Time,
992764262,15917,03:35:33,03:33:33,2023-11-14,2023-11-14,-2,1.79,On Time,
3080291353,11812,19:22:58,19:25:58,2024-08-16,2024-08-16,3,3.38,On Time,Traffic
5532188237,12596,11:05:42,11:01:42,2024-06-09,2024-06-09,-4,2.31,On Time,
6814658453,75027,11:41:00,11:37:00,2023-09-28,2023-09-28,-4,1.31,On Time,
4861499558,50307,16:54:21,16:55:21,2024-03-20,2024-03-20,1,0.96,On Time,Traffic
2521042570,91832,11:03:36,11:01:36,2024-05-17,2024-05-17,-2,2.94,On Time,
5217781278,73513,02:59:57,03:13:57,2023-06-27,2023-06-27,14,1.31,Slightly Delayed,Traffic
8006034379,34026,06:32:51,06:37:51,2024-05-03,2024-05-03,5,4.61,On Time,Traffic
7380913411,31462,17:32:55,17:45:55,2024-06-07,2024-06-07,13,4.7,Slightly Delayed,Traffic
7706841114,121,03:16:03,03:13:03,2024-02-27,2024-02-27,-3,3.81,On Time,
1561779937,35802,22:13:35,22:15:35,2024-03-27,2024-03-27,2,2.47,On Time,Traffic
7196559586,89036,11:43:51,11:38:51,2024-08-19,2024-08-19,-5,1.98,On Time,
2359961993,53176,09:43:24,09:43:24,2024-06-18,2024-06-18,0,4.6,On Time,
243819964,42120,09:42:31,09:43:31,2023-12-03,2023-12-03,1,2.06,On Time,Traffic
4806735178,52673,17:14:41,17:13:41,2024-06-12,2024-06-12,-1,2.31,On Time,
9198762300,52504,09:15:36,09:11:36,2023-12-02,2023-12-02,-4,3.76,On Time,
1105231941,38404,01:20:02,01:25:02,2024-01-20,2024-01-20,5,4.87,On Time,Traffic
5533955218,61605,04:37:16,04:33:16,2024-06-20,2024-06-20,-4,2.46,On Time,
5130246751,23663,06:20:22,06:16:22,2023-05-08,2023-05-08,-4,1.46,On Time,
4528445001,31379,12:53:43,13:02:43,2024-04-19,2024-04-19,9,1.2,Slightly Delayed,Traffic
9503959018,40645,10:55:59,10:58:59,2024-09-18,2024-09-18,3,3.66,On Time,Traffic
4107052604,32714,11:00:25,11:02:25,2023-11-21,2023-11-21,2,3.94,On Time,Traffic
5578822558,79766,18:01:31,18:16:31,2023-08-06,2023-08-06,15,4.0,Slightly Delayed,Traffic
5506634472,37774,18:18:59,18:36:59,2024-09-22,2024-09-22,18,3.52,Significantly Delayed,Traffic
4112426763,17291,21:03:53,21:00:53,2024-09-24,2024-09-24,-3,1.61,On Time,
7157334145,10121,09:10:19,09:08:19,2023-10-09,2023-10-09,-2,4.72,On Time,
8423458672,59255,00:04:20,00:09:20,2023-03-20,2023-03-20,5,4.24,On Time,Traffic
3011683470,2265,07:45:42,07:50:42,2023-03-20,2023-03-20,5,4.3,On Time,Traffic
1884947290,96167,01:48:33,01:51:33,2023-09-09,2023-09-09,3,3.5,On Time,Traffic
558163882,43299,12:00:58,12:07:58,2024-07-11,2024-07-11,7,1.63,Slightly Delayed,Traffic
824869105,50457,16:44:48,16:41:48,2024-08-27,2024-08-27,-3,3.7,On Time,
4193492511,10949,15:34:52,15:33:52,2023-10-02,2023-10-02,-1,2.92,On Time,
120996684,86475,11:35:59,11:45:59,2023-10-02,2023-10-02,10,0.68,Slightly Delayed,Traffic
2531932780,4665,12:15:45,12:17:45,2023-07-16,2023-07-16,2,4.93,On Time,Traffic
8095547865,14451,13:11:21,13:07:21,2023-03-19,2023-03-19,-4,3.05,On Time,
6894204435,48874,18:53:31,18:48:31,2023-06-17,2023-06-17,-5,3.58,On Time,
9514917126,51089,08:03:08,08:13:08,2024-07-29,2024-07-29,10,2.87,Slightly Delayed,Traffic
9329665908,64268,08:32:21,08:34:21,2023-07-15,2023-07-15,2,2.69,On Time,Traffic
1435406360,25991,08:01:46,07:58:46,2023-12-11,2023-12-11,-3,2.11,On Time,
3460843508,89605,01:05:10,01:04:10,2023-10-21,2023-10-21,-1,3.59,On Time,
4762084133,50374,23:38:00,23:43:00,2024-09-29,2024-09-29,5,1.36,On Time,Traffic
3884862300,38680,09:18:55,09:25:55,2024-02-21,2024-02-21,7,2.84,Slightly Delayed,Traffic
1990946411,16925,23:15:16,23:12:16,2024-05-16,2024-05-16,-3,2.44,On Time,
5054937065,24647,17:11:46,17:24:46,2024-08-24,2024-08-24,13,1.77,Slightly Delayed,Traffic
9431652023,53366,22:35:22,22:39:22,2024-09-06,2024-09-06,4,1.86,On Time,Traffic
2268736598,8883,08:25:32,08:21:32,2023-07-07,2023-07-07,-4,1.89,On Time,
2793638565,7507,08:41:16,08:36:16,2024-02-11,2024-02-11,-5,4.78,On Time,
4168839407,45033,00:15:24,00:14:24,2023-04-06,2023-04-06,-1,3.25,On Time,
7406514357,66093,14:25:56,14:21:56,2024-02-07,2024-02-07,-4,1.79,On Time,
6087916798,10351,16:53:04,17:03:04,2023-11-17,2023-11-17,10,4.46,Slightly Delayed,Traffic
4319962076,66984,06:06:34,06:25:34,2024-01-11,2024-01-11,19,1.55,Significantly Delayed,Traffic
3904134741,4829,10:19:45,10:24:45,2024-05-02,2024-05-02,5,1.25,On Time,Traffic
3770123374,86645,22:03:06,22:07:06,2023-11-19,2023-11-19,4,0.56,On Time,Traffic
4494390731,10118,12:31:37,12:39:37,2023-04-28,2023-04-28,8,4.06,Slightly Delayed,Traffic
6109777696,12387,20:04:51,20:10:51,2024-10-17,2024-10-17,6,3.5,Slightly Delayed,Traffic
1401372388,18081,09:55:03,09:54:03,2023-04-17,2023-04-17,-1,0.72,On Time,
4283973398,86156,17:50:13,17:52:13,2023-09-14,2023-09-14,2,1.41,On Time,Traffic
3261847147,86297,03:48:23,03:56:23,2023-09-16,2023-09-16,8,4.8,Slightly Delayed,Traffic
3153811191,69044,06:16:40,06:21:40,2024-03-08,2024-03-08,5,4.63,On Time,Traffic
2639216409,17836,12:00:49,12:04:49,2024-03-10,2024-03-10,4,4.66,On Time,Traffic
5948575331,53387,23:12:09,23:10:09,2024-05-09,2024-05-09,-2,1.46,On Time,
7792925364,8734,03:06:05,03:07:05,2024-10-23,2024-10-23,1,0.56,On Time,Traffic
7286478750,35322,04:13:31,04:22:31,2023-10-13,2023-10-13,9,3.24,Slightly Delayed,Traffic
9776505630,66941,03:59:40,03:55:40,2023-04-19,2023-04-19,-4,4.39,On Time,
4527342708,81841,13:47:39,13:42:39,2023-10-03,2023-10-03,-5,2.49,On Time,
1124359689,42724,05:24:44,05:37:44,2024-09-13,2024-09-13,13,4.52,Slightly Delayed,Traffic
3717458742,97637,23:58:12,00:04:12,2023-08-27,2023-08-27,6,2.14,Slightly Delayed,Traffic
283675535,3175,17:17:38,17:14:38,2023-03-24,2023-03-24,-3,2.89,On Time,
6039353394,39607,15:29:38,15:25:38,2023-08-08,2023-08-08,-4,2.52,On Time,
6735917931,99298,12:25:29,12:24:29,2023-09-27,2023-09-27,-1,4.98,On Time,
5155256671,8227,01:02:06,00:58:06,2024-08-14,2024-08-14,-4,2.26,On Time,
3984108726,63676,18:15:05,18:19:05,2024-02-27,2024-02-27,4,4.62,On Time,Traffic
2491374111,43388,05:06:52,05:08:52,2024-08-10,2024-08-10,2,2.18,On Time,Traffic
2043371805,5098,07:08:04,07:22:04,2024-10-02,2024-10-02,14,2.07,Slightly Delayed,Traffic
9657782153,14419,14:57:40,14:53:40,2024-02-29,2024-02-29,-4,4.77,On Time,
9237289778,10352,15:01:19,15:06:19,2024-05-29,2024-05-29,5,3.13,On Time,Traffic
8917116859,29174,23:53:01,23:54:01,2024-07-05,2024-07-05,1,3.89,On Time,Traffic
720578658,67720,09:10:27,09:06:27,2024-06-02,2024-06-02,-4,1.2,On Time,
9122210530,81385,04:39:47,05:03:47,2024-01-18,2024-01-18,24,3.74,Significantly Delayed,Traffic
3540524256,39511,09:31:12,09:36:12,2023-10-22,2023-10-22,5,0.88,On Time,Traffic
1909520255,16469,11:00:53,11:17:53,2023-05-23,2023-05-23,17,4.88,Significantly Delayed,Traffic
8022279737,7643,14:13:47,14:11:47,2024-09-08,2024-09-08,-2,1.02,On Time,
7381549355,28416,13:30:00,13:35:00,2023-09-28,2023-09-28,5,4.76,On Time,Traffic
3998829973,88976,01:26:17,01:46:17,2023-10-10,2023-10-10,20,3.21,Significantly Delayed,Traffic
2895464675,13097,10:28:02,10:40:02,2023-04-20,2023-04-20,12,4.48,Slightly Delayed,Traffic
3971098657,84093,03:04:15,03:06:15,2024-05-26,2024-05-26,2,1.28,On Time,Traffic
5278249111,22996,21:45:36,22:08:36,2024-03-01,2024-03-01,23,0.51,Significantly Delayed,Traffic
9810576443,51602,13:20:35,13:24:35,2023-11-01,2023-11-01,4,4.19,On Time,Traffic
4128844410,17809,17:36:50,17:37:50,2023-07-20,2023-07-20,1,2.47,On Time,Traffic
6103869123,60764,14:37:45,14:37:45,2023-06-06,2023-06-06,0,3.31,On Time,
6595041423,53964,11:06:18,11:04:18,2024-07-23,2024-07-23,-2,3.32,On Time,
3991011923,4543,09:21:38,09:21:38,2024-02-07,2024-02-07,0,4.32,On Time,
5275440923,95040,05:06:10,05:20:10,2023-03-21,2023-03-21,14,4.23,Slightly Delayed,Traffic
6468633344,67358,06:43:28,06:40:28,2024-02-23,2024-02-23,-3,4.28,On Time,
9992859795,47148,20:17:41,20:30:41,2023-11-12,2023-11-12,13,1.55,Slightly Delayed,Traffic
7518488485,69310,10:41:47,10:46:47,2023-04-26,2023-04-26,5,4.45,On Time,Traffic
9746950023,50913,06:39:26,06:36:26,2023-11-02,2023-11-02,-3,2.54,On Time,
2721433550,99958,14:28:05,14:29:05,2023-06-07,2023-06-07,1,3.28,On Time,Traffic
6131680348,11536,22:17:55,22:18:55,2024-07-19,2024-07-19,1,1.27,On Time,Traffic
2281544500,65040,10:26:18,10:28:18,2023-06-09,2023-06-09,2,1.53,On Time,Traffic
4283802879,22353,15:37:10,15:32:10,2023-05-10,2023-05-10,-5,0.56,On Time,
8621732366,87688,18:46:41,18:50:41,2023-09-05,2023-09-05,4,2.97,On Time,Traffic
3797679856,81944,05:27:46,05:27:46,2023-12-10,2023-12-10,0,4.15,On Time,
8532100929,84664,15:34:46,15:39:46,2023-11-06,2023-11-06,5,1.36,On Time,Traffic
2973976544,71497,17:30:49,17:35:49,2024-09-19,2024-09-19,5,0.65,On Time,Traffic
814260962,23195,16:26:25,16:24:25,2023-09-14,2023-09-14,-2,3.56,On Time,
9411848231,44999,21:51:39,22:06:39,2024-05-15,2024-05-15,15,2.38,Slightly Delayed,Traffic
6637284724,30833,10:44:53,10:46:53,2023-09-08,2023-09-08,2,3.05,On Time,Traffic
6497594124,96186,17:53:05,17:58:05,2024-10-24,2024-10-24,5,2.57,On Time,Traffic
7213146086,68499,20:21:50,20:16:50,2023-03-23,2023-03-23,-5,3.21,On Time,
5110274761,17677,03:15:39,03:16:39,2024-05-23,2024-05-23,1,2.01,On Time,Traffic
1112110363,50590,22:36:08,22:44:08,2024-01-20,2024-01-20,8,2.43,Slightly Delayed,Traffic
1209202931,32217,00:24:47,00:26:47,2023-06-27,2023-06-27,2,4.29,On Time,Traffic
6384745391,65142,16:05:50,16:12:50,2024-08-17,2024-08-17,7,3.35,Slightly Delayed,Traffic
3367452972,6565,14:22:08,14:38:08,2024-08-31,2024-08-31,16,3.62,Significantly Delayed,Traffic
2317597587,30057,00:42:57,00:40:57,2024-06-17,2024-06-17,-2,4.65,On Time,
2254884198,62821,02:19:32,02:23:32,2023-07-01,2023-07-01,4,3.67,On Time,Traffic
679196318,77111,23:03:03,23:00:03,2024-08-19,2024-08-19,-3,2.17,On Time,
2185319815,43571,20:56:15,20:59:15,2024-03-02,2024-03-02,3,4.84,On Time,Traffic
5965281449,26992,17:51:05,17:53:05,2023-06-26,2023-06-26,2,2.03,On Time,Traffic
8616726869,13100,22:21:37,22:46:37,2024-01-10,2024-01-10,25,3.04,Significantly Delayed,Traffic
4786027510,27204,12:33:24,12:28:24,2024-09-30,2024-09-30,-5,1.63,On Time,
4910445344,18682,09:11:42,09:08:42,2024-05-18,2024-05-18,-3,3.9,On Time,
7629577899,524,15:53:44,16:02:44,2023-12-14,2023-12-14,9,4.06,Slightly Delayed,Traffic
4769055037,18445,21:31:44,21:46:44,2023-08-10,2023-08-10,15,1.95,Slightly Delayed,Traffic
8476029654,52921,09:14:17,09:19:17,2023-11-17,2023-11-17,5,1.46,On Time,Traffic
7809866112,3022,09:41:48,09:54:48,2024-07-11,2024-07-11,13,1.63,Slightly Delayed,Traffic
5453896364,24588,00:43:19,00:45:19,2023-06-24,2023-06-24,2,3.73,On Time,Traffic
9080432189,42351,19:58:12,20:02:12,2024-08-27,2024-08-27,4,2.76,On Time,Traffic
3079758919,27064,16:14:25,16:13:25,2024-08-22,2024-08-22,-1,0.68,On Time,
4076039325,79127,19:45:07,19:56:07,2024-08-12,2024-08-12,11,2.5,Slightly Delayed,Traffic
9239241275,48917,03:34:37,03:32:37,2024-02-07,2024-02-07,-2,3.42,On Time,
4864829217,25765,05:23:23,05:20:23,2023-09-19,2023-09-19,-3,3.51,On Time,
5108704843,75292,15:04:40,15:09:40,2024-04-04,2024-04-04,5,1.51,On Time,Traffic
8049805410,61504,18:45:00,19:11:00,2024-09-27,2024-09-27,26,2.86,Significantly Delayed,Traffic
4711642504,89819,13:39:51,13:44:51,2024-08-15,2024-08-15,5,2.72,On Time,Traffic
8952094523,83322,18:30:24,18:41:24,2023-11-14,2023-11-14,11,2.81,Slightly Delayed,Traffic
4285784267,54001,18:58:08,18:56:08,2024-04-15,2024-04-15,-2,4.13,On Time,
7494670835,184,00:42:22,00:45:22,2024-01-18,2024-01-18,3,1.24,On Time,Traffic
7667090453,96187,23:49:40,23:50:40,2023-06-23,2023-06-23,1,3.63,On Time,Traffic
2193572534,23297,08:05:02,08:33:02,2023-03-26,2023-03-26,28,1.4,Significantly Delayed,Traffic
5357089776,33831,23:53:49,23:55:49,2024-09-30,2024-09-30,2,2.27,On Time,Traffic
1191016829,31384,20:36:04,20:50:04,2023-06-27,2023-06-27,14,2.36,Slightly Delayed,Traffic
549484032,60679,08:40:58,08:42:58,2023-04-13,2023-04-13,2,4.35,On Time,Traffic
8164076900,63901,00:23:52,00:31:52,2023-06-18,2023-06-18,8,4.54,Slightly Delayed,Traffic
7136165651,68514,13:07:23,13:10:23,2024-09-30,2024-09-30,3,1.49,On Time,Traffic
5368349643,33226,09:21:11,09:49:11,2023-05-22,2023-05-22,28,4.54,Significantly Delayed,Traffic
6965901435,60857,15:58:15,15:55:15,2024-10-16,2024-10-16,-3,0.86,On Time,
6687307827,71891,14:26:40,14:31:40,2023-04-19,2023-04-19,5,3.74,On Time,Traffic
475294138,59790,17:45:27,17:46:27,2023-12-29,2023-12-29,1,1.52,On Time,Traffic
9047534059,59606,14:21:55,14:25:55,2023-12-08,2023-12-08,4,4.65,On Time,Traffic
2807487047,72837,13:41:45,13:43:45,2024-11-03,2024-11-03,2,3.8,On Time,Traffic
5840148195,61116,10:16:36,10:15:36,2024-01-22,2024-01-22,-1,3.64,On Time,
3758135932,62277,01:17:39,01:20:39,2023-08-25,2023-08-25,3,3.72,On Time,Traffic
1978476136,70123,20:29:13,20:30:13,2024-06-22,2024-06-22,1,1.43,On Time,Traffic
423648434,86520,15:43:29,15:45:29,2024-10-30,2024-10-30,2,0.82,On Time,Traffic
7201868330,80726,21:11:46,21:10:46,2024-02-20,2024-02-20,-1,1.86,On Time,
9710106935,84964,15:57:11,16:08:11,2023-04-17,2023-04-17,11,1.71,Slightly Delayed,Traffic
4432235479,28012,17:17:56,17:18:56,2024-09-27,2024-09-27,1,4.67,On Time,Traffic
6951956244,24830,01:27:20,01:27:20,2023-10-30,2023-10-30,0,2.61,On Time,
378485826,58783,12:15:27,12:15:27,2024-03-27,2024-03-27,0,1.95,On Time,
8982211913,42083,18:14:28,18:15:28,2024-09-19,2024-09-19,1,2.32,On Time,Traffic
6487868576,16376,03:23:03,03:35:03,2023-10-25,2023-10-25,12,4.82,Slightly Delayed,Traffic
2973502797,9894,03:39:24,03:41:24,2024-06-02,2024-06-02,2,2.06,On Time,Traffic
4105022903,9294,19:19:25,19:20:25,2023-08-20,2023-08-20,1,3.99,On Time,Traffic
3668828731,65268,04:07:39,04:03:39,2024-08-10,2024-08-10,-4,0.97,On Time,
8644734267,12535,07:25:53,07:20:53,2023-10-12,2023-10-12,-5,4.4,On Time,
3757871565,59600,07:37:26,07:32:26,2023-08-10,2023-08-10,-5,1.19,On Time,
5770510806,62246,09:05:56,09:16:56,2024-01-23,2024-01-23,11,1.72,Slightly Delayed,Traffic
4514836077,68618,10:27:18,10:41:18,2023-06-10,2023-06-10,14,1.31,Slightly Delayed,Traffic
5927852227,45911,06:20:28,06:18:28,2024-04-12,2024-04-12,-2,0.57,On Time,
350719542,14338,07:17:00,07:14:00,2024-10-06,2024-10-06,-3,3.02,On Time,
868288823,72354,19:17:25,19:27:25,2024-03-06,2024-03-06,10,1.4,Slightly Delayed,Traffic
7199670826,81311,10:41:50,11:08:50,2024-01-17,2024-01-17,27,3.65,Significantly Delayed,Traffic
3091948113,22775,10:08:09,10:22:09,2024-02-13,2024-02-13,14,3.86,Slightly Delayed,Traffic
5793742966,17016,18:29:20,18:34:20,2024-01-04,2024-01-04,5,0.78,On Time,Traffic
7347109009,50972,19:42:21,19:51:21,2023-09-24,2023-09-24,9,3.04,Slightly Delayed,Traffic
7078912146,96685,11:49:36,11:44:36,2023-09-18,2023-09-18,-5,4.11,On Time,
2480856222,46682,16:38:56,16:41:56,2023-11-08,2023-11-08,3,0.56,On Time,Traffic
281421547,20137,20:22:04,20:20:04,2023-05-20,2023-05-20,-2,1.58,On Time,
5226963306,85138,07:02:44,07:03:44,2024-06-23,2024-06-23,1,4.02,On Time,Traffic
7316642056,69898,00:23:32,00:31:32,2024-02-10,2024-02-10,8,2.16,Slightly Delayed,Traffic
8997415290,47066,17:19:05,17:40:05,2024-08-14,2024-08-14,21,2.44,Significantly Delayed,Traffic
6737025662,59670,07:00:34,07:01:34,2023-03-28,2023-03-28,1,3.17,On Time,Traffic
8395290763,51846,19:15:48,19:39:48,2024-05-31,2024-05-31,24,0.99,Significantly Delayed,Traffic
7261119579,35731,06:38:10,06:37:10,2024-07-06,2024-07-06,-1,0.96,On Time,
9938037878,48074,11:44:36,11:56:36,2024-10-29,2024-10-29,12,4.26,Slightly Delayed,Traffic
7154987905,19693,02:52:05,03:13:05,2024-10-06,2024-10-06,21,2.82,Significantly Delayed,Traffic
3605534244,94641,12:28:12,12:30:12,2024-01-17,2024-01-17,2,1.16,On Time,Traffic
5626601040,79158,23:48:08,23:57:08,2024-02-26,2024-02-26,9,4.46,Slightly Delayed,Traffic
2577064886,98272,04:51:39,04:53:39,2024-06-07,2024-06-07,2,3.15,On Time,Traffic
2561362173,26727,07:58:00,07:59:00,2023-05-30,2023-05-30,1,1.8,On Time,Traffic
2793120553,7048,11:10:53,11:11:53,2023-06-24,2023-06-24,1,4.94,On Time,Traffic
4476563699,60652,02:47:45,03:13:45,2023-09-11,2023-09-11,26,4.52,Significantly Delayed,Traffic
1580021952,42125,14:36:39,14:32:39,2024-10-24,2024-10-24,-4,2.93,On Time,
7263454149,73299,01:51:23,01:50:23,2023-10-14,2023-10-14,-1,0.97,On Time,
4371924002,24078,13:32:53,13:46:53,2024-10-21,2024-10-21,14,1.67,Slightly Delayed,Traffic
2955277471,59573,13:15:29,13:35:29,2023-12-06,2023-12-06,20,4.24,Significantly Delayed,Traffic
9445490338,66940,23:07:26,23:18:26,2023-05-23,2023-05-23,11,4.49,Slightly Delayed,Traffic
