product_id,date,stock_received,damaged_stock
803607,2/03/2024,4,0
124290,2/03/2024,0,2
859361,2/03/2024,0,2
492958,2/03/2024,0,2
63769,2/03/2024,3,0
219598,2/03/2024,3,0
140154,2/03/2024,4,0
449106,2/03/2024,0,2
600767,2/03/2024,3,0
6405,2/03/2024,3,2
853932,2/03/2024,3,2
970529,2/03/2024,3,0
367391,2/03/2024,3,2
433521,2/03/2024,3,0
930284,2/03/2024,3,0
4452,2/03/2024,0,2
82484,2/03/2024,3,0
432617,2/03/2024,3,0
707935,2/03/2024,3,2
942001,2/03/2024,3,2
120385,2/03/2024,3,2
951463,2/03/2024,3,0
564692,2/03/2024,3,2
131748,2/03/2024,0,2
913428,2/03/2024,3,0
757274,2/03/2024,3,0
726958,2/03/2024,0,2
642612,2/03/2024,3,0
425341,2/03/2024,3,0
723678,2/03/2024,3,0
451812,2/03/2024,0,2
677169,2/03/2024,0,2
837480,2/03/2024,3,0
566052,2/03/2024,3,0
264803,2/03/2024,3,0
992178,2/03/2024,3,2
26060,2/03/2024,3,0
237083,2/03/2024,0,2
444361,2/03/2024,3,0
673058,2/03/2024,3,0
965755,3/03/2024,3,0
516376,3/03/2024,0,2
39154,3/03/2024,0,2
34186,3/03/2024,0,2
196719,3/03/2024,3,0
478531,3/03/2024,0,2
818990,3/03/2024,3,0
14145,3/03/2024,4,2
349294,3/03/2024,4,2
871592,3/03/2024,0,2
284460,3/03/2024,3,2
70969,3/03/2024,3,0
397973,3/03/2024,3,0
462526,3/03/2024,3,2
217710,3/03/2024,3,0
136533,3/03/2024,3,2
714999,3/03/2024,3,0
382511,3/03/2024,3,0
500739,3/03/2024,3,0
500633,3/03/2024,0,2
799952,3/03/2024,3,0
833557,3/03/2024,3,2
337168,3/03/2024,0,2
455083,3/03/2024,3,2
690565,3/03/2024,0,2
961614,3/03/2024,3,0
291238,3/03/2024,0,2
563740,3/03/2024,0,2
990993,3/03/2024,0,2
762527,3/03/2024,0,2
952168,3/03/2024,3,2
542300,3/03/2024,0,2
587420,3/03/2024,3,0
832348,3/03/2024,3,0
481843,3/03/2024,0,2
540618,3/03/2024,3,0
319388,3/03/2024,3,0
171602,3/03/2024,0,2
962591,3/03/2024,0,2
194682,3/03/2024,4,0
681063,3/03/2024,0,2
300159,3/03/2024,0,2
378287,3/03/2024,0,2
228286,3/03/2024,0,2
561860,3/03/2024,3,2
712003,3/03/2024,4,0
712307,3/03/2024,3,2
513199,3/03/2024,0,2
378676,3/03/2024,4,0
305754,3/03/2024,3,2
491314,3/03/2024,4,0
33955,3/03/2024,3,0
623234,3/03/2024,3,0
187399,3/03/2024,4,0
611575,3/03/2024,0,2
621677,3/03/2024,4,2
487931,3/03/2024,0,2
876139,3/03/2024,0,2
903336,3/03/2024,3,0
945635,3/03/2024,4,2
760684,3/03/2024,4,0
354409,3/03/2024,0,2
937542,3/03/2024,3,0
679865,3/03/2024,3,0
327290,3/03/2024,3,0
18035,3/03/2024,3,2
455755,3/03/2024,0,2
747801,3/03/2024,0,2
677542,3/03/2024,3,0
604184,3/03/2024,3,0
709916,3/03/2024,3,0
739448,3/03/2024,0,2
700048,3/03/2024,3,0
112390,3/03/2024,0,2
34200,3/03/2024,3,0
753354,3/03/2024,0,2
490939,3/03/2024,0,2
672059,3/03/2024,0,2
124290,3/03/2024,3,0
140489,3/03/2024,3,2
799688,3/03/2024,4,0
859361,3/03/2024,0,2
684939,3/03/2024,3,0
219598,3/03/2024,0,2
449106,3/03/2024,0,2
256051,3/03/2024,4,2
615545,3/03/2024,3,0
853932,3/03/2024,4,2
433521,3/03/2024,3,0
82484,3/03/2024,3,0
440875,3/03/2024,3,0
942001,3/03/2024,3,2
585299,3/03/2024,3,0
52729,3/03/2024,0,2
661577,3/03/2024,3,2
951463,3/03/2024,3,0
243235,3/03/2024,3,0
564692,3/03/2024,3,0
131748,3/03/2024,0,2
256783,3/03/2024,3,0
186168,3/03/2024,0,2
537274,3/03/2024,3,0
525531,3/03/2024,3,0
913428,3/03/2024,0,2
757274,3/03/2024,0,2
726958,3/03/2024,4,0
613942,3/03/2024,4,0
784673,3/03/2024,0,2
425341,3/03/2024,0,2
771228,3/03/2024,3,0
760828,3/03/2024,0,2
677169,3/03/2024,3,0
274207,3/03/2024,3,0
706112,3/03/2024,0,2
557908,3/03/2024,4,0
587645,3/03/2024,0,2
837480,3/03/2024,3,0
799459,3/03/2024,3,2
56589,3/03/2024,4,0
123983,3/03/2024,3,0
237083,3/03/2024,4,0
298985,3/03/2024,0,2
679284,3/03/2024,3,2
240179,3/03/2024,4,2
11422,4/03/2024,3,0
669378,4/03/2024,0,2
890623,4/03/2024,0,2
965755,4/03/2024,0,2
34186,4/03/2024,3,2
871592,4/03/2024,3,0
284460,4/03/2024,0,2
473929,4/03/2024,0,2
552883,4/03/2024,3,0
555121,4/03/2024,3,0
462526,4/03/2024,3,0
376447,4/03/2024,0,2
217710,4/03/2024,0,2
136533,4/03/2024,4,2
714999,4/03/2024,0,2
41853,4/03/2024,0,2
891833,4/03/2024,4,2
741341,4/03/2024,3,0
500739,4/03/2024,0,2
329351,4/03/2024,0,2
833557,4/03/2024,3,2
337168,4/03/2024,4,0
659290,4/03/2024,0,2
839170,4/03/2024,0,2
455083,4/03/2024,4,0
592784,4/03/2024,3,2
578097,4/03/2024,3,0
734789,4/03/2024,0,2
690565,4/03/2024,4,0
361361,4/03/2024,0,2
654623,4/03/2024,0,2
313754,4/03/2024,3,0
378230,4/03/2024,4,0
658389,4/03/2024,0,2
542300,4/03/2024,0,2
491521,4/03/2024,3,2
567671,4/03/2024,3,2
60619,4/03/2024,0,2
107548,4/03/2024,0,2
687218,4/03/2024,0,2
679321,4/03/2024,0,2
962054,4/03/2024,3,0
532965,4/03/2024,3,0
689769,4/03/2024,0,2
969851,4/03/2024,0,2
491314,4/03/2024,0,2
33955,4/03/2024,4,0
470449,4/03/2024,0,2
623234,4/03/2024,4,0
652118,4/03/2024,0,2
621677,4/03/2024,3,0
272170,4/03/2024,0,2
692985,4/03/2024,0,2
487931,4/03/2024,3,0
53833,4/03/2024,0,2
876139,4/03/2024,3,0
120532,4/03/2024,3,0
945635,4/03/2024,3,0
937542,4/03/2024,3,0
490602,4/03/2024,3,0
131136,4/03/2024,3,0
287070,4/03/2024,4,0
679865,4/03/2024,3,2
644847,4/03/2024,4,0
327290,4/03/2024,3,0
704868,4/03/2024,0,2
18035,4/03/2024,0,2
435929,4/03/2024,3,0
336847,4/03/2024,0,2
747801,4/03/2024,0,2
677542,4/03/2024,0,2
604184,4/03/2024,3,0
894539,4/03/2024,0,2
739448,4/03/2024,3,0
448752,4/03/2024,0,2
133542,4/03/2024,0,2
473647,4/03/2024,3,0
9436,4/03/2024,0,2
34200,4/03/2024,4,0
124290,4/03/2024,3,0
799688,4/03/2024,0,2
492958,4/03/2024,4,0
140154,4/03/2024,0,2
449106,4/03/2024,3,2
615545,4/03/2024,0,2
366066,4/03/2024,3,0
600767,4/03/2024,0,2
6405,4/03/2024,0,2
51036,4/03/2024,4,2
820973,4/03/2024,0,2
927651,4/03/2024,3,0
4452,4/03/2024,0,2
953175,4/03/2024,0,2
57405,4/03/2024,0,2
942001,4/03/2024,3,0
585299,4/03/2024,3,0
52729,4/03/2024,4,2
243235,4/03/2024,3,0
131748,4/03/2024,3,2
537274,4/03/2024,3,2
757274,4/03/2024,3,0
726958,4/03/2024,3,2
613942,4/03/2024,0,2
784673,4/03/2024,3,0
760828,4/03/2024,4,0
723678,4/03/2024,3,0
451812,4/03/2024,0,2
677169,4/03/2024,4,0
557908,4/03/2024,3,0
837480,4/03/2024,4,0
566052,4/03/2024,0,2
799459,4/03/2024,3,0
264803,4/03/2024,3,0
992178,4/03/2024,0,2
33797,4/03/2024,3,2
123983,4/03/2024,3,0
237083,4/03/2024,3,0
154179,4/03/2024,3,0
298985,4/03/2024,0,2
679284,4/03/2024,3,0
240179,4/03/2024,3,2
11422,5/03/2024,4,2
669378,5/03/2024,0,2
890623,5/03/2024,4,2
965755,5/03/2024,0,2
39154,5/03/2024,3,0
812607,5/03/2024,4,0
818990,5/03/2024,4,0
14145,5/03/2024,3,0
847349,5/03/2024,3,2
871592,5/03/2024,0,2
77308,5/03/2024,0,2
654297,5/03/2024,4,0
70969,5/03/2024,3,0
552883,5/03/2024,4,0
397973,5/03/2024,3,0
555121,5/03/2024,0,2
462526,5/03/2024,3,0
376447,5/03/2024,0,2
146840,5/03/2024,0,2
888807,5/03/2024,4,2
15314,5/03/2024,4,0
67197,5/03/2024,3,0
880510,5/03/2024,3,0
41853,5/03/2024,0,2
500633,5/03/2024,3,0
799952,5/03/2024,3,0
324809,5/03/2024,3,0
659290,5/03/2024,0,2
839170,5/03/2024,4,0
455083,5/03/2024,0,2
183929,5/03/2024,3,0
949818,5/03/2024,0,2
961614,5/03/2024,3,2
291238,5/03/2024,0,2
378230,5/03/2024,0,2
658389,5/03/2024,0,2
990993,5/03/2024,3,0
542300,5/03/2024,3,2
602241,5/03/2024,4,0
587420,5/03/2024,3,2
491521,5/03/2024,4,0
914071,5/03/2024,4,0
832348,5/03/2024,0,2
567671,5/03/2024,0,2
540618,5/03/2024,3,0
60619,5/03/2024,0,2
328457,5/03/2024,0,2
679321,5/03/2024,3,0
300159,5/03/2024,0,2
378287,5/03/2024,0,2
118820,5/03/2024,4,2
228286,5/03/2024,0,2
712003,5/03/2024,0,2
532965,5/03/2024,3,0
365132,5/03/2024,4,2
398340,5/03/2024,3,0
470449,5/03/2024,4,0
623234,5/03/2024,4,2
606256,5/03/2024,0,2
652118,5/03/2024,3,2
187399,5/03/2024,3,0
272170,5/03/2024,3,2
692985,5/03/2024,0,2
53833,5/03/2024,4,2
876139,5/03/2024,3,0
903336,5/03/2024,0,2
120532,5/03/2024,4,2
760684,5/03/2024,0,2
937542,5/03/2024,4,0
131136,5/03/2024,3,0
287070,5/03/2024,0,2
993331,5/03/2024,3,2
94225,5/03/2024,0,2
435929,5/03/2024,3,2
747801,5/03/2024,0,2
604184,5/03/2024,0,2
968887,5/03/2024,3,0
767398,5/03/2024,0,2
34200,5/03/2024,4,2
490939,5/03/2024,0,2
672059,5/03/2024,0,2
140489,5/03/2024,3,0
684939,5/03/2024,4,0
219598,5/03/2024,0,2
449106,5/03/2024,0,2
853932,5/03/2024,3,0
970529,5/03/2024,3,0
51036,5/03/2024,3,0
433521,5/03/2024,3,0
4452,5/03/2024,3,0
707935,5/03/2024,3,0
942001,5/03/2024,3,0
585299,5/03/2024,3,0
52729,5/03/2024,4,0
951463,5/03/2024,4,0
373536,5/03/2024,4,2
243235,5/03/2024,3,2
564692,5/03/2024,3,0
256783,5/03/2024,0,2
913428,5/03/2024,3,0
757274,5/03/2024,3,0
784673,5/03/2024,3,0
771228,5/03/2024,3,2
760828,5/03/2024,0,2
723678,5/03/2024,4,0
451812,5/03/2024,3,0
677169,5/03/2024,0,2
587645,5/03/2024,3,0
837480,5/03/2024,3,0
799459,5/03/2024,3,0
264803,5/03/2024,3,0
851978,5/03/2024,4,0
992178,5/03/2024,3,0
33797,5/03/2024,3,0
123983,5/03/2024,0,2
237083,5/03/2024,4,0
154179,5/03/2024,3,2
298985,5/03/2024,3,0
673058,5/03/2024,3,0
153019,6/03/2024,0,2
11422,6/03/2024,0,2
669378,6/03/2024,3,2
848226,6/03/2024,3,0
890623,6/03/2024,3,0
965755,6/03/2024,0,2
222892,6/03/2024,0,2
34186,6/03/2024,0,2
952124,6/03/2024,3,0
397973,6/03/2024,4,0
462526,6/03/2024,3,0
376447,6/03/2024,3,2
146840,6/03/2024,0,2
89084,6/03/2024,0,2
888807,6/03/2024,0,2
136533,6/03/2024,0,2
382511,6/03/2024,0,2
880510,6/03/2024,0,2
41853,6/03/2024,0,2
891833,6/03/2024,3,2
500739,6/03/2024,0,2
500633,6/03/2024,4,0
337168,6/03/2024,0,2
659290,6/03/2024,0,2
839170,6/03/2024,0,2
455083,6/03/2024,3,0
592784,6/03/2024,3,2
690565,6/03/2024,4,0
961614,6/03/2024,3,0
563740,6/03/2024,0,2
658389,6/03/2024,3,0
990993,6/03/2024,3,2
542300,6/03/2024,0,2
914071,6/03/2024,0,2
567671,6/03/2024,3,0
319388,6/03/2024,4,0
171602,6/03/2024,3,0
328457,6/03/2024,3,0
194682,6/03/2024,0,2
300159,6/03/2024,3,0
118820,6/03/2024,3,2
228286,6/03/2024,3,0
561860,6/03/2024,4,0
712003,6/03/2024,3,0
712307,6/03/2024,3,0
513199,6/03/2024,0,2
962054,6/03/2024,3,0
378676,6/03/2024,3,2
890232,6/03/2024,0,2
398340,6/03/2024,4,0
33955,6/03/2024,0,2
954722,6/03/2024,0,2
623234,6/03/2024,0,2
606256,6/03/2024,0,2
925482,6/03/2024,0,2
306177,6/03/2024,3,0
692985,6/03/2024,0,2
487931,6/03/2024,0,2
901144,6/03/2024,3,0
764014,6/03/2024,4,2
945635,6/03/2024,4,0
760684,6/03/2024,4,0
354409,6/03/2024,3,2
490602,6/03/2024,0,2
131136,6/03/2024,0,2
287070,6/03/2024,0,2
679865,6/03/2024,0,2
644847,6/03/2024,3,2
993331,6/03/2024,3,2
807452,6/03/2024,3,0
451933,6/03/2024,3,0
461804,6/03/2024,3,0
36412,6/03/2024,4,0
704868,6/03/2024,3,0
336847,6/03/2024,0,2
589812,6/03/2024,4,2
677542,6/03/2024,0,2
697683,6/03/2024,3,0
894539,6/03/2024,3,0
709916,6/03/2024,0,2
739448,6/03/2024,3,0
365133,6/03/2024,0,2
133542,6/03/2024,3,0
9436,6/03/2024,0,2
112390,6/03/2024,0,2
647462,6/03/2024,3,2
753354,6/03/2024,3,0
140489,6/03/2024,0,2
859361,6/03/2024,4,0
492958,6/03/2024,4,0
63769,6/03/2024,0,2
684939,6/03/2024,3,0
140154,6/03/2024,3,2
256051,6/03/2024,0,2
366066,6/03/2024,3,2
6405,6/03/2024,3,0
820973,6/03/2024,0,2
433521,6/03/2024,0,2
927651,6/03/2024,4,0
4452,6/03/2024,3,0
440875,6/03/2024,3,0
953175,6/03/2024,3,0
57405,6/03/2024,3,0
120385,6/03/2024,3,0
52729,6/03/2024,3,0
951463,6/03/2024,3,0
373536,6/03/2024,3,0
243235,6/03/2024,3,2
564692,6/03/2024,3,0
131748,6/03/2024,3,2
186168,6/03/2024,3,0
525531,6/03/2024,4,0
757274,6/03/2024,0,2
726958,6/03/2024,4,0
642612,6/03/2024,3,0
613942,6/03/2024,0,2
425341,6/03/2024,4,0
771228,6/03/2024,3,2
451812,6/03/2024,0,2
677169,6/03/2024,4,0
274207,6/03/2024,3,0
706112,6/03/2024,3,2
587645,6/03/2024,3,0
837480,6/03/2024,3,0
799459,6/03/2024,3,0
992178,6/03/2024,0,2
26060,6/03/2024,3,0
123983,6/03/2024,3,0
237083,6/03/2024,3,2
240179,6/03/2024,4,0
673058,6/03/2024,3,2
114414,6/03/2024,0,2
153019,7/03/2024,0,2
669378,7/03/2024,0,2
848226,7/03/2024,3,0
890623,7/03/2024,3,0
965755,7/03/2024,3,0
222892,7/03/2024,0,2
516376,7/03/2024,3,2
39154,7/03/2024,3,0
196719,7/03/2024,4,0
812607,7/03/2024,0,2
14145,7/03/2024,0,2
284460,7/03/2024,3,0
473929,7/03/2024,0,2
70969,7/03/2024,4,0
552883,7/03/2024,3,2
952124,7/03/2024,0,2
397973,7/03/2024,3,2
376447,7/03/2024,0,2
146840,7/03/2024,4,2
89084,7/03/2024,3,0
888807,7/03/2024,0,2
382511,7/03/2024,0,2
891833,7/03/2024,3,0
500633,7/03/2024,3,0
798639,7/03/2024,3,2
337168,7/03/2024,0,2
659290,7/03/2024,0,2
883013,7/03/2024,0,2
839170,7/03/2024,0,2
455083,7/03/2024,0,2
592784,7/03/2024,0,2
734789,7/03/2024,0,2
690565,7/03/2024,3,0
961614,7/03/2024,3,0
361361,7/03/2024,4,0
762527,7/03/2024,4,0
602241,7/03/2024,3,0
587420,7/03/2024,0,2
491521,7/03/2024,4,2
540618,7/03/2024,4,0
319388,7/03/2024,0,2
171602,7/03/2024,3,0
194682,7/03/2024,0,2
681063,7/03/2024,4,2
378287,7/03/2024,3,2
228286,7/03/2024,0,2
712307,7/03/2024,4,2
890232,7/03/2024,4,0
365132,7/03/2024,4,0
689769,7/03/2024,3,0
491314,7/03/2024,3,0
33955,7/03/2024,4,2
470449,7/03/2024,3,0
606256,7/03/2024,0,2
925482,7/03/2024,0,2
621677,7/03/2024,4,2
272170,7/03/2024,3,0
721521,7/03/2024,4,0
764014,7/03/2024,3,0
53833,7/03/2024,3,0
876139,7/03/2024,3,0
903336,7/03/2024,4,2
945635,7/03/2024,3,2
760684,7/03/2024,3,2
354409,7/03/2024,0,2
937542,7/03/2024,3,0
490602,7/03/2024,3,0
287070,7/03/2024,0,2
679865,7/03/2024,0,2
807452,7/03/2024,0,2
36412,7/03/2024,3,2
94225,7/03/2024,3,2
697683,7/03/2024,3,2
894539,7/03/2024,3,0
739534,7/03/2024,0,2
700048,7/03/2024,0,2
767398,7/03/2024,3,0
863930,7/03/2024,3,0
112390,7/03/2024,3,0
647462,7/03/2024,0,2
672059,7/03/2024,0,2
803607,7/03/2024,3,2
140154,7/03/2024,0,2
449106,7/03/2024,0,2
615545,7/03/2024,3,0
600767,7/03/2024,3,0
853932,7/03/2024,0,2
51036,7/03/2024,3,0
367391,7/03/2024,3,0
433521,7/03/2024,0,2
4452,7/03/2024,3,0
82484,7/03/2024,3,0
440875,7/03/2024,3,0
432617,7/03/2024,3,0
57405,7/03/2024,3,2
707935,7/03/2024,3,0
942001,7/03/2024,0,2
585299,7/03/2024,0,2
120385,7/03/2024,0,2
373536,7/03/2024,3,0
243235,7/03/2024,3,0
131748,7/03/2024,3,0
537274,7/03/2024,3,0
913428,7/03/2024,3,2
726958,7/03/2024,0,2
642612,7/03/2024,3,0
613942,7/03/2024,0,2
771228,7/03/2024,0,2
760828,7/03/2024,4,0
723678,7/03/2024,3,0
677169,7/03/2024,0,2
706112,7/03/2024,3,0
587645,7/03/2024,4,0
837480,7/03/2024,4,0
137909,7/03/2024,3,0
851978,7/03/2024,3,0
56589,7/03/2024,0,2
26060,7/03/2024,0,2
33797,7/03/2024,0,2
237083,7/03/2024,3,0
154179,7/03/2024,0,2
444361,7/03/2024,4,0
240179,7/03/2024,3,0
114414,7/03/2024,0,2
848226,8/03/2024,0,2
890623,8/03/2024,0,2
222892,8/03/2024,0,2
516376,8/03/2024,3,2
196719,8/03/2024,3,0
812607,8/03/2024,0,2
847349,8/03/2024,0,2
871592,8/03/2024,3,0
284460,8/03/2024,3,0
473929,8/03/2024,0,2
77308,8/03/2024,3,0
654297,8/03/2024,4,0
70969,8/03/2024,3,0
952124,8/03/2024,0,2
818522,8/03/2024,3,0
462526,8/03/2024,0,2
136533,8/03/2024,3,0
15314,8/03/2024,0,2
880510,8/03/2024,3,0
257719,8/03/2024,4,0
741341,8/03/2024,3,0
500739,8/03/2024,0,2
500633,8/03/2024,3,2
798639,8/03/2024,3,0
833557,8/03/2024,3,0
337168,8/03/2024,4,0
659290,8/03/2024,3,0
883013,8/03/2024,4,0
487065,8/03/2024,0,2
734789,8/03/2024,4,2
690565,8/03/2024,0,2
961614,8/03/2024,3,0
361361,8/03/2024,0,2
378230,8/03/2024,3,0
658389,8/03/2024,4,0
762527,8/03/2024,0,2
602241,8/03/2024,3,2
491521,8/03/2024,4,0
540618,8/03/2024,3,0
107548,8/03/2024,0,2
328457,8/03/2024,0,2
194682,8/03/2024,0,2
681063,8/03/2024,0,2
300159,8/03/2024,0,2
378287,8/03/2024,3,0
667163,8/03/2024,0,2
378676,8/03/2024,0,2
532965,8/03/2024,0,2
365132,8/03/2024,3,0
33955,8/03/2024,3,0
470449,8/03/2024,3,0
954722,8/03/2024,0,2
611575,8/03/2024,0,2
721521,8/03/2024,3,0
901144,8/03/2024,0,2
876139,8/03/2024,4,2
945635,8/03/2024,3,0
760684,8/03/2024,0,2
490602,8/03/2024,4,0
131136,8/03/2024,0,2
287070,8/03/2024,3,0
679865,8/03/2024,3,0
327290,8/03/2024,3,2
993331,8/03/2024,0,2
807452,8/03/2024,0,2
451933,8/03/2024,3,2
36412,8/03/2024,3,2
94225,8/03/2024,0,2
435929,8/03/2024,0,2
820541,8/03/2024,0,2
336847,8/03/2024,0,2
747801,8/03/2024,0,2
589812,8/03/2024,0,2
677542,8/03/2024,3,0
697683,8/03/2024,3,2
700048,8/03/2024,3,0
365133,8/03/2024,3,0
385113,8/03/2024,0,2
803607,8/03/2024,0,2
140489,8/03/2024,3,0
859361,8/03/2024,3,0
63769,8/03/2024,3,0
615545,8/03/2024,3,0
366066,8/03/2024,3,0
853932,8/03/2024,4,2
970529,8/03/2024,0,2
51036,8/03/2024,3,0
820973,8/03/2024,0,2
440875,8/03/2024,3,0
432617,8/03/2024,3,2
953175,8/03/2024,0,2
57405,8/03/2024,3,2
707935,8/03/2024,3,0
942001,8/03/2024,3,0
585299,8/03/2024,3,2
52729,8/03/2024,0,2
951463,8/03/2024,0,2
243235,8/03/2024,3,0
564692,8/03/2024,4,0
186168,8/03/2024,0,2
913428,8/03/2024,3,0
726958,8/03/2024,3,2
613942,8/03/2024,3,0
784673,8/03/2024,4,0
771228,8/03/2024,0,2
760828,8/03/2024,3,0
677169,8/03/2024,3,0
274207,8/03/2024,3,0
706112,8/03/2024,0,2
587645,8/03/2024,0,2
566052,8/03/2024,3,0
992178,8/03/2024,0,2
26060,8/03/2024,3,2
123983,8/03/2024,3,0
237083,8/03/2024,3,0
154179,8/03/2024,3,0
444361,8/03/2024,4,0
673058,8/03/2024,3,0
114414,8/03/2024,3,0
153019,9/03/2024,0,2
848226,9/03/2024,0,2
890623,9/03/2024,3,0
812607,9/03/2024,3,0
847349,9/03/2024,0,2
871592,9/03/2024,0,2
397973,9/03/2024,4,2
376447,9/03/2024,3,0
136533,9/03/2024,3,0
382511,9/03/2024,0,2
67197,9/03/2024,0,2
880510,9/03/2024,0,2
741341,9/03/2024,0,2
500739,9/03/2024,0,2
500633,9/03/2024,3,0
337168,9/03/2024,0,2
659290,9/03/2024,0,2
883013,9/03/2024,3,2
183929,9/03/2024,0,2
487065,9/03/2024,0,2
734789,9/03/2024,3,0
949818,9/03/2024,0,2
690565,9/03/2024,0,2
291238,9/03/2024,0,2
563740,9/03/2024,3,0
658389,9/03/2024,3,0
990993,9/03/2024,0,2
587420,9/03/2024,3,2
491521,9/03/2024,0,2
832348,9/03/2024,0,2
567671,9/03/2024,3,0
481843,9/03/2024,0,2
991434,9/03/2024,0,2
540618,9/03/2024,4,0
319388,9/03/2024,0,2
60619,9/03/2024,0,2
962591,9/03/2024,0,2
107548,9/03/2024,4,0
687218,9/03/2024,3,2
679321,9/03/2024,3,0
378287,9/03/2024,0,2
712003,9/03/2024,0,2
365132,9/03/2024,0,2
689769,9/03/2024,0,2
969851,9/03/2024,3,0
305754,9/03/2024,0,2
33955,9/03/2024,0,2
623234,9/03/2024,4,0
611575,9/03/2024,3,0
306177,9/03/2024,4,0
53833,9/03/2024,3,0
876139,9/03/2024,3,0
354409,9/03/2024,3,0
937542,9/03/2024,4,0
317242,9/03/2024,3,0
327290,9/03/2024,3,2
807452,9/03/2024,3,0
451933,9/03/2024,3,0
461804,9/03/2024,0,2
704868,9/03/2024,0,2
552496,9/03/2024,4,0
455755,9/03/2024,3,2
144124,9/03/2024,3,0
747801,9/03/2024,0,2
589812,9/03/2024,3,0
697683,9/03/2024,0,2
739534,9/03/2024,0,2
968887,9/03/2024,0,2
709916,9/03/2024,0,2
897083,9/03/2024,0,2
767398,9/03/2024,0,2
863930,9/03/2024,3,2
385113,9/03/2024,0,2
112390,9/03/2024,0,2
647462,9/03/2024,4,2
34200,9/03/2024,0,2
753354,9/03/2024,0,2
490939,9/03/2024,3,0
803607,9/03/2024,0,2
799688,9/03/2024,3,0
366066,9/03/2024,4,0
600767,9/03/2024,3,0
6405,9/03/2024,3,2
820973,9/03/2024,3,0
367391,9/03/2024,0,2
433521,9/03/2024,3,0
927651,9/03/2024,3,0
930284,9/03/2024,3,0
4452,9/03/2024,3,2
432617,9/03/2024,3,2
953175,9/03/2024,3,0
57405,9/03/2024,3,0
585299,9/03/2024,0,2
120385,9/03/2024,3,0
661577,9/03/2024,4,2
373536,9/03/2024,3,0
243235,9/03/2024,3,0
131748,9/03/2024,3,0
186168,9/03/2024,0,2
525531,9/03/2024,3,0
913428,9/03/2024,0,2
757274,9/03/2024,4,2
642612,9/03/2024,3,0
613942,9/03/2024,4,0
425341,9/03/2024,4,0
760828,9/03/2024,3,0
723678,9/03/2024,4,0
677169,9/03/2024,3,2
706112,9/03/2024,0,2
587645,9/03/2024,3,0
566052,9/03/2024,4,0
137909,9/03/2024,3,2
799459,9/03/2024,0,2
992178,9/03/2024,0,2
26060,9/03/2024,3,0
123983,9/03/2024,0,2
237083,9/03/2024,3,2
154179,9/03/2024,3,2
298985,9/03/2024,3,2
679284,9/03/2024,0,2
114414,9/03/2024,4,0
11422,10/03/2024,0,2
34186,10/03/2024,3,0
196719,10/03/2024,0,2
818990,10/03/2024,0,2
14145,10/03/2024,3,0
847349,10/03/2024,4,2
871592,10/03/2024,3,0
284460,10/03/2024,3,0
654297,10/03/2024,3,0
818522,10/03/2024,0,2
462526,10/03/2024,4,0
89084,10/03/2024,0,2
714999,10/03/2024,3,0
382511,10/03/2024,3,2
67197,10/03/2024,0,2
257719,10/03/2024,0,2
891833,10/03/2024,4,0
500739,10/03/2024,0,2
324809,10/03/2024,3,0
659290,10/03/2024,3,2
961614,10/03/2024,3,2
361361,10/03/2024,4,0
762527,10/03/2024,3,0
952168,10/03/2024,4,0
602241,10/03/2024,3,0
587420,10/03/2024,3,0
491521,10/03/2024,3,0
914071,10/03/2024,0,2
832348,10/03/2024,0,2
481843,10/03/2024,3,2
991434,10/03/2024,0,2
171602,10/03/2024,0,2
962591,10/03/2024,4,0
328457,10/03/2024,4,0
681063,10/03/2024,4,0
300159,10/03/2024,3,0
118820,10/03/2024,0,2
712003,10/03/2024,4,0
890232,10/03/2024,3,0
365132,10/03/2024,3,0
491314,10/03/2024,3,0
33955,10/03/2024,3,0
470449,10/03/2024,0,2
954722,10/03/2024,3,2
606256,10/03/2024,3,0
611575,10/03/2024,3,0
621677,10/03/2024,0,2
272170,10/03/2024,4,0
721521,10/03/2024,3,0
692985,10/03/2024,4,2
876139,10/03/2024,3,2
903336,10/03/2024,4,0
945635,10/03/2024,4,0
760684,10/03/2024,3,0
354409,10/03/2024,0,2
131136,10/03/2024,3,0
287070,10/03/2024,4,2
679865,10/03/2024,4,0
644847,10/03/2024,0,2
327290,10/03/2024,0,2
461804,10/03/2024,3,0
18035,10/03/2024,3,0
747801,10/03/2024,4,0
677542,10/03/2024,3,0
604184,10/03/2024,3,0
697683,10/03/2024,3,0
709916,10/03/2024,3,2
739448,10/03/2024,0,2
700048,10/03/2024,3,0
897083,10/03/2024,3,2
448752,10/03/2024,0,2
365133,10/03/2024,0,2
133542,10/03/2024,0,2
863930,10/03/2024,3,2
9436,10/03/2024,0,2
34200,10/03/2024,3,0
490939,10/03/2024,3,2
672059,10/03/2024,0,2
803607,10/03/2024,0,2
124290,10/03/2024,3,2
140489,10/03/2024,4,0
799688,10/03/2024,3,2
63769,10/03/2024,3,0
684939,10/03/2024,3,0
219598,10/03/2024,3,0
366066,10/03/2024,3,0
784827,10/03/2024,4,0
853932,10/03/2024,3,0
367391,10/03/2024,0,2
433521,10/03/2024,0,2
927651,10/03/2024,3,0
930284,10/03/2024,3,0
4452,10/03/2024,3,0
82484,10/03/2024,3,0
440875,10/03/2024,0,2
57405,10/03/2024,3,0
707935,10/03/2024,0,2
942001,10/03/2024,0,2
