"feedback_id","order_id","customer_id","rating","feedback_text","feedback_category","sentiment","feedback_year","feedback_month","feedback_day","day_type","area","customer_segment","orders_time","delivery_status","delivery_time_mins"
"9907044","2268736598","19259955",4,"Items were in perfect condition.","Customer Service","Positive","2023","7","7","Weekday","Nagpur","Inactive","08:07","On Time",-4
"8624509","2793638565","26844216",5,"Will definitely order again.","Product Quality","Positive","2024","2","11","Weekend","Pali","Premium","08:28","On Time",-5
"277772","4168839407","12088552",4,"Good selection of products.","Product Quality","Positive","2023","4","6","Weekday","Patiala","Premium","00:04","On Time",-1
"4433508","7406514357","20298398",4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","2","7","Weekday","Ahmednagar","New","14:09","On Time",-4
"2200908","6087916798","89968482",3,"Product was damaged during delivery.","Product Quality","Negative","2023","11","17","Weekday","Kottayam","Regular","16:39","Slightly Delayed",10
"3299950","4319962076","36146306",4,"Very fresh and well-packaged.","Product Quality","Positive","2024","1","11","Weekday","Pallavaram","Regular","05:52","Significantly Delayed",19
"7344441","3904134741","58631874",4,"Delivery was fine, but the product could be better.","Delivery","Neutral","2024","5","2","Weekday","Avadi","New","10:05","On Time",5
"9999293","3770123374","29415527",4,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2023","11","19","Weekend","Pudukkottai","Regular","21:52","On Time",4
"7772418","4494390731","34768050",5,"Great prices and fast delivery!","Product Quality","Positive","2023","4","28","Weekday","Dhanbad","Inactive","12:21","Slightly Delayed",8
"7069842","6109777696","89699655",3,"Average experience, could improve.","App Experience","Neutral","2024","10","17","Weekday","Darbhanga","Inactive","19:48","Slightly Delayed",6
"9554397","1401372388","71411879",3,"I had a bad experience.","Product Quality","Negative","2023","4","17","Weekday","Etawah","Regular","09:37","On Time",-1
"3841538","4283973398","18791381",5,"Excellent quality, will buy again!","Customer Service","Positive","2023","9","14","Weekday","Jamalpur","Premium","17:37","On Time",2
"9559642","3261847147","67383024",4,"Customer service was very helpful.","App Experience","Positive","2023","9","16","Weekend","Kollam","Premium","03:33","Slightly Delayed",8
"8001293","3153811191","87335844",4,"Will definitely order again.","Customer Service","Positive","2024","3","8","Weekday","Shivpuri","Premium","06:04","On Time",5
"4135195","2639216409","37702698",4,"Great prices and fast delivery!","Customer Service","Positive","2024","3","10","Weekend","Bareilly","New","11:45","On Time",4
"7143754","5948575331","92038780",4,"Very happy with the service!","Product Quality","Positive","2024","5","9","Weekday","Pallavaram","Premium","22:57","On Time",-2
"5339779","7792925364","59830126",4,"Items were in perfect condition.","Product Quality","Positive","2024","10","23","Weekday","Howrah","New","02:49","On Time",1
"4459651","7286478750","91196901",3,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2023","10","13","Weekday","Jabalpur","Premium","03:58","Slightly Delayed",9
"9857854","9776505630","15661674",2,"I had a bad experience.","Delivery","Negative","2023","4","19","Weekday","Vadodara","Regular","03:40","On Time",-4
"9095652","4527342708","81183415",4,"Very happy with the service!","App Experience","Positive","2023","10","3","Weekday","Imphal","Regular","13:34","On Time",-5
"42984","1124359689","97825663",3,"Very disappointed with the quality.","Product Quality","Negative","2024","9","13","Weekday","Udaipur","Regular","05:09","Slightly Delayed",13
"3343062","3717458742","18113428",2,"The order was incorrect.","App Experience","Negative","2023","8","28","Weekday","Rajkot","Regular","23:43","Slightly Delayed",6
"1066171","283675535","20238921",4,"Will definitely order again.","Product Quality","Positive","2023","3","24","Weekday","Thiruvananthapuram","Premium","17:02","On Time",-3
"7794000","6039353394","86479284",5,"Excellent quality, will buy again!","App Experience","Positive","2023","8","8","Weekday","Davanagere","Premium","15:10","On Time",-4
"2600473","6735917931","47206881",3,"Average experience, could improve.","Customer Service","Neutral","2023","9","27","Weekday","Nellore","Premium","12:09","On Time",-1
"8779672","5155256671","19523856",4,"Good selection of products.","App Experience","Positive","2024","8","14","Weekday","Thoothukudi","Premium","00:52","On Time",-4
"6190057","3984108726","31576845",2,"I had a bad experience.","App Experience","Negative","2024","2","27","Weekday","Madurai","New","18:03","On Time",4
"9083592","2491374111","2361575",4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","8","10","Weekend","Faridabad","New","04:50","On Time",2
"4151319","2043371805","45066676",3,"Product was damaged during delivery.","Product Quality","Negative","2024","10","2","Weekday","Satna","Premium","06:57","Slightly Delayed",14
"3949778","9657782153","87251489",3,"Delivery was late and I was unhappy.","Customer Service","Negative","2024","2","29","Weekday","Thane","Premium","14:46","On Time",-4
"2414365","9237289778","70168151",2,"The order was incorrect.","App Experience","Negative","2024","5","29","Weekday","Jamalpur","Regular","14:49","On Time",5
"4023586","8917116859","91562028",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","7","5","Weekday","Noida","Regular","23:35","On Time",1
"8948916","720578658","37551429",4,"Customer service was very helpful.","App Experience","Positive","2024","6","2","Weekend","Khandwa","Regular","08:56","On Time",-4
"5866547","9122210530","15066187",4,"Excellent quality, will buy again!","Product Quality","Positive","2024","1","18","Weekday","Jammu","Regular","04:23","Significantly Delayed",24
"9310606","3540524256","28205701",4,"Average experience, could improve.","App Experience","Neutral","2023","10","22","Weekend","Panvel","Inactive","09:11","On Time",5
"6325764","1909520255","71276926",5,"Customer service was very helpful.","Product Quality","Positive","2023","5","23","Weekday","Nangloi Jat","Inactive","10:49","Significantly Delayed",17
"780998","8022279737","83058329",3,"Not worth the price I paid.","App Experience","Negative","2024","9","8","Weekend","Varanasi","Inactive","14:02","On Time",-2
"1374697","7381549355","75082508",5,"Great prices and fast delivery!","Customer Service","Positive","2023","9","28","Weekday","Navi Mumbai","Premium","13:11","On Time",5
"1671005","3998829973","44149982",2,"Delivery was late and I was unhappy.","Customer Service","Negative","2023","10","10","Weekday","Yamunanagar","New","01:09","Significantly Delayed",20
"2897666","2895464675","94281220",4,"The product met my expectations.","Product Quality","Neutral","2023","4","20","Weekday","Pondicherry","Regular","10:15","Slightly Delayed",12
"6384262","3971098657","90919603",4,"Good selection of products.","Customer Service","Positive","2024","5","26","Weekend","Howrah","Regular","02:44","On Time",2
"674920","5278249111","78267238",3,"Product was damaged during delivery.","Product Quality","Negative","2024","3","1","Weekday","Warangal","Inactive","21:32","Significantly Delayed",23
"4451870","9810576443","42723554",4,"The product met my expectations.","Product Quality","Neutral","2023","11","1","Weekday","Gandhinagar","Regular","13:04","On Time",4
"1816876","4128844410","76438648",4,"Highly recommended!","Product Quality","Positive","2023","7","20","Weekday","Dewas","New","17:19","On Time",1
"3839889","6103869123","16376189",5,"Very happy with the service!","Product Quality","Positive","2023","6","6","Weekday","Chapra","Premium","14:27","On Time",0
"2322560","6595041423","57291761",3,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","7","23","Weekday","Pallavaram","Regular","10:50","On Time",-2
"7956230","3991011923","19182548",2,"Taste was not as expected.","App Experience","Negative","2024","2","7","Weekday","Bijapur","Regular","09:02","On Time",0
"6215097","5275440923","67046342",3,"The product met my expectations.","Customer Service","Neutral","2023","3","21","Weekday","Vadodara","New","04:50","Slightly Delayed",14
"3218067","6468633344","29324437",4,"Very happy with the service!","Product Quality","Positive","2024","2","23","Weekday","Nanded","Premium","06:29","On Time",-3
"2261684","9992859795","4356173",4,"Average experience, could improve.","Product Quality","Neutral","2023","11","12","Weekend","Rajkot","New","20:07","Slightly Delayed",13
"2429889","7518488485","54222320",1,"I had a bad experience.","App Experience","Negative","2023","4","26","Weekday","Pali","Regular","10:29","On Time",5
"6781156","9746950023","31776996",4,"Highly recommended!","Delivery","Positive","2023","11","2","Weekday","Madanapalle","New","06:27","On Time",-3
"2304492","2721433550","58873572",4,"Items were in perfect condition.","Delivery","Positive","2023","6","7","Weekday","Nanded","Premium","14:10","On Time",1
"89109","6131680348","83701325",2,"Very disappointed with the quality.","Delivery","Negative","2024","7","19","Weekday","Dehradun","Premium","21:57","On Time",1
"9670615","2281544500","40692378",5,"Overall good experience, thank you!","Customer Service","Positive","2023","6","9","Weekday","Jabalpur","New","10:08","On Time",2
"6210544","4283802879","61020",4,"Will definitely order again.","Delivery","Positive","2023","5","10","Weekday","Kurnool","New","15:23","On Time",-5
"9814043","8621732366","25722990",3,"Not worth the price I paid.","Product Quality","Negative","2023","9","5","Weekday","Pallavaram","Regular","18:28","On Time",4
"9373392","3797679856","11562458",4,"Very fresh and well-packaged.","Product Quality","Positive","2023","12","10","Weekend","Firozabad","Regular","05:08","On Time",0
"6833836","8532100929","31831843",4,"Items were in perfect condition.","Delivery","Positive","2023","11","6","Weekday","Machilipatnam","Inactive","15:18","On Time",5
"1330308","2973976544","96795047",4,"Overall good experience, thank you!","Product Quality","Positive","2024","9","19","Weekday","Chittoor","New","17:19","On Time",5
"7044768","814260962","14974554",1,"The packaging was poor.","Product Quality","Negative","2023","9","14","Weekday","Baranagar","New","16:10","On Time",-2
"9220874","9411848231","59545278",2,"Delivery was late and I was unhappy.","Delivery","Negative","2024","5","15","Weekday","Yamunanagar","New","21:34","Slightly Delayed",15
"1355657","6637284724","36517334",2,"Product was damaged during delivery.","Delivery","Negative","2023","9","8","Weekday","Naihati","Premium","10:27","On Time",2
"4464188","6497594124","39150258",2,"Customer service was not helpful.","App Experience","Negative","2024","10","24","Weekday","Gandhinagar","Inactive","17:36","On Time",5
"4413461","7213146086","4862761",3,"Taste was not as expected.","Delivery","Negative","2023","3","23","Weekday","Eluru","Premium","20:08","On Time",-5
"1153173","5110274761","24821281",3,"The product met my expectations.","Delivery","Neutral","2024","5","23","Weekday","Khora","Regular","03:01","On Time",1
"5807954","1112110363","98625898",5,"Customer service was very helpful.","Delivery","Positive","2024","1","20","Weekend","Raiganj","Premium","22:23","Slightly Delayed",8
"7068080","1209202931","29451600",5,"Very happy with the service!","Product Quality","Positive","2023","6","27","Weekday","Amritsar","New","00:09","On Time",2
"877092","6384745391","37095171",3,"Average experience, could improve.","Product Quality","Neutral","2024","8","17","Weekend","Guna","Inactive","15:55","Slightly Delayed",7
"6378461","3367452972","61020",3,"It was okay, nothing special.","App Experience","Neutral","2024","8","31","Weekend","Kurnool","New","14:07","Significantly Delayed",16
"5360735","2317597587","68661619",3,"It was okay, nothing special.","Delivery","Neutral","2024","6","17","Weekday","Darbhanga","Inactive","00:30","On Time",-2
"6499583","2254884198","54893418",2,"Not worth the price I paid.","Delivery","Negative","2023","7","1","Weekend","Dibrugarh","Premium","02:00","On Time",4
"49225","679196318","18642306",4,"Items were in perfect condition.","Delivery","Positive","2024","8","19","Weekday","Tinsukia","Inactive","22:43","On Time",-3
"2020446","2185319815","19180962",3,"Items were missing from my order.","Delivery","Negative","2024","3","2","Weekend","Kalyan-Dombivli","Inactive","20:40","On Time",3
"5592151","5965281449","17597449",4,"Great prices and fast delivery!","Delivery","Positive","2023","6","26","Weekday","Guna","Inactive","17:36","On Time",2
"6385985","8616726869","37691544",3,"Not worth the price I paid.","Customer Service","Negative","2024","1","10","Weekday","Darbhanga","Inactive","22:10","Significantly Delayed",25
"6303815","4786027510","5001749",4,"It was okay, nothing special.","Delivery","Neutral","2024","9","30","Weekday","Kota","Inactive","12:17","On Time",-5
"443450","4910445344","44030130",4,"It was okay, nothing special.","Product Quality","Neutral","2024","5","18","Weekend","Ghaziabad","Regular","08:58","On Time",-3
"6316729","7629577899","23348269",4,"The product met my expectations.","Customer Service","Neutral","2023","12","14","Weekday","Ahmednagar","Inactive","15:42","Slightly Delayed",9
"3076332","4769055037","66742602",4,"Very happy with the service!","Product Quality","Positive","2023","8","10","Weekday","Jalna","New","21:16","Slightly Delayed",15
"2825859","8476029654","77085443",2,"Product was damaged during delivery.","Delivery","Negative","2023","11","17","Weekday","Naihati","Regular","08:58","On Time",5
"3300971","7809866112","3999964",1,"Delivery was late and I was unhappy.","Product Quality","Negative","2024","7","11","Weekday","Orai","Premium","09:22","Slightly Delayed",13
"2851803","5453896364","59840071",1,"Customer service was not helpful.","Delivery","Negative","2023","6","24","Weekend","Deoghar","Inactive","00:27","On Time",2
"5284957","9080432189","50080663",2,"Customer service was not helpful.","Product Quality","Negative","2024","8","27","Weekday","Morbi","Inactive","19:41","On Time",4
"8848282","3079758919","16410155",3,"Product was damaged during delivery.","Product Quality","Negative","2024","8","22","Weekday","Bidhannagar","Premium","15:55","On Time",-1
"1299237","4076039325","27604184",5,"Overall good experience, thank you!","Customer Service","Positive","2024","8","12","Weekday","Nandyal","New","19:26","Slightly Delayed",11
"2354752","9239241275","57291761",2,"Customer service was not helpful.","Delivery","Negative","2024","2","7","Weekday","Pallavaram","Regular","03:19","On Time",-2
"1228688","4864829217","26521850",3,"Delivery was late and I was unhappy.","Product Quality","Negative","2023","9","19","Weekday","Kishanganj","New","05:05","On Time",-3
"7092340","5108704843","10951674",2,"The order was incorrect.","Delivery","Negative","2024","4","4","Weekday","Guna","Inactive","14:47","On Time",5
"1259060","8049805410","23098216",2,"Product was damaged during delivery.","Delivery","Negative","2024","9","27","Weekday","Mahbubnagar","New","18:32","Significantly Delayed",26
"385418","4711642504","76850859",1,"Items were missing from my order.","Delivery","Negative","2024","8","15","Weekday","Berhampur","Inactive","13:26","On Time",5
"5504253","8952094523","85626346",4,"Highly recommended!","Customer Service","Positive","2023","11","14","Weekday","Ghaziabad","Regular","18:13","Slightly Delayed",11
"5228421","4285784267","82169898",5,"Highly recommended!","App Experience","Positive","2024","4","15","Weekday","Buxar","Premium","18:41","On Time",-2
"1298762","7494670835","38728779",3,"Average experience, could improve.","Delivery","Neutral","2024","1","18","Weekday","Bulandshahr","Regular","00:22","On Time",3
"528276","7667090453","66135710",3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral","2023","6","23","Weekday","Ramgarh","New","23:30","On Time",1
"7060904","2193572534","19682060",4,"Will definitely order again.","Product Quality","Positive","2023","3","26","Weekend","Jehanabad","Inactive","07:54","Significantly Delayed",28
"4347700","5357089776","44223796",2,"The order was incorrect.","Customer Service","Negative","2024","9","30","Weekday","Erode","Regular","23:40","On Time",2
"9399814","1191016829","51661209",4,"Will definitely order again.","App Experience","Positive","2023","6","27","Weekday","Bidhannagar","New","20:22","Slightly Delayed",14
"4219729","549484032","79206969",5,"Will definitely order again.","Delivery","Positive","2023","4","13","Weekday","Jamalpur","Regular","08:20","On Time",2
"1112419","8164076900","91408854",2,"Very disappointed with the quality.","Delivery","Negative","2023","6","18","Weekend","Vijayawada","New","00:05","Slightly Delayed",8
"3988891","7136165651","59485034",3,"Product was damaged during delivery.","App Experience","Negative","2024","9","30","Weekday","Agartala","New","12:50","On Time",3
"2028970","5368349643","46504355",5,"Great prices and fast delivery!","Delivery","Positive","2023","5","22","Weekday","Arrah","Regular","09:04","Significantly Delayed",28
"8691039","6965901435","33741801",1,"I had a bad experience.","Delivery","Negative","2024","10","16","Weekday","Ratlam","New","15:42","On Time",-3
"5491124","6687307827","88532418",5,"Customer service was very helpful.","Delivery","Positive","2023","4","19","Weekday","Gorakhpur","New","14:10","On Time",5
"3644762","475294138","31084686",1,"Taste was not as expected.","App Experience","Negative","2023","12","29","Weekday","Aurangabad","Regular","17:32","On Time",1
"3369900","9047534059","41647393",3,"It was okay, nothing special.","Product Quality","Neutral","2023","12","8","Weekday","Sirsa","Inactive","14:01","On Time",4
"7725341","2807487047","90448312",4,"Highly recommended!","Product Quality","Positive","2024","11","3","Weekend","Panihati","Inactive","13:30","On Time",2
"1821177","5840148195","66269844",4,"The product met my expectations.","Product Quality","Neutral","2024","1","22","Weekday","Ghaziabad","Premium","10:00","On Time",-1
"7395665","3758135932","77007315",4,"Overall good experience, thank you!","Delivery","Positive","2023","8","25","Weekday","Satara","Premium","00:58","On Time",3
"8442312","1978476136","97315135",4,"It was okay, nothing special.","App Experience","Neutral","2024","6","22","Weekend","Shivpuri","New","20:14","On Time",1
"3420098","423648434","82989313",3,"It was okay, nothing special.","Delivery","Neutral","2024","10","30","Weekday","Deoghar","Inactive","15:25","On Time",2
"4268297","7201868330","89669139",2,"The order was incorrect.","Product Quality","Negative","2024","2","20","Weekday","Tiruppur","Premium","20:54","On Time",-1
"2062790","9710106935","14458150",4,"The product met my expectations.","Delivery","Neutral","2023","4","17","Weekday","Sambhal","Premium","15:37","Slightly Delayed",11
"5063997","4432235479","9278983",2,"Product was damaged during delivery.","Delivery","Negative","2024","9","27","Weekday","Bathinda","Inactive","17:01","On Time",1
"3440583","6951956244","60656482",5,"Will definitely order again.","Delivery","Positive","2023","10","30","Weekday","Haldia","Inactive","01:07","On Time",0
"5898133","378485826","75739462",5,"Great prices and fast delivery!","Delivery","Positive","2024","3","27","Weekday","Satna","Premium","11:55","On Time",0
"249866","8982211913","23984022",5,"Very fresh and well-packaged.","App Experience","Positive","2024","9","19","Weekday","Nagaon","Regular","18:02","On Time",1
"4223677","6487868576","49136375",4,"Highly recommended!","App Experience","Positive","2023","10","25","Weekday","Bathinda","Inactive","03:04","Slightly Delayed",12
"292869","2973502797","74694186",4,"Highly recommended!","App Experience","Positive","2024","6","2","Weekend","Hubli?harwad","Inactive","03:23","On Time",2
"862999","4105022903","21282544",4,"Highly recommended!","Customer Service","Positive","2023","8","20","Weekend","Jaunpur","Regular","19:07","On Time",1
"6773477","3668828731","72889295",2,"Very disappointed with the quality.","App Experience","Negative","2024","8","10","Weekend","Sasaram","New","03:53","On Time",-4
"9387680","8644734267","23348269",2,"I had a bad experience.","Delivery","Negative","2023","10","12","Weekday","Ahmednagar","Inactive","07:15","On Time",-5
"8380042","3757871565","9401406",3,"Delivery was late and I was unhappy.","Product Quality","Negative","2023","8","10","Weekday","Panipat","Regular","07:18","On Time",-5
"7472189","5770510806","47955004",3,"It was okay, nothing special.","Customer Service","Neutral","2024","1","23","Weekday","Kollam","Inactive","08:46","Slightly Delayed",11
"2610215","4514836077","60834500",4,"Very fresh and well-packaged.","Customer Service","Positive","2023","6","10","Weekend","Khammam","Inactive","10:09","Slightly Delayed",14
"5711326","5927852227","37556526",3,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2024","4","12","Weekday","Farrukhabad","Inactive","06:07","On Time",-2
"7132117","350719542","18642306",3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2024","10","6","Weekend","Tinsukia","Inactive","06:59","On Time",-3
"5679464","868288823","65772743",4,"Items were in perfect condition.","App Experience","Positive","2024","3","6","Weekday","Erode","Regular","19:01","Slightly Delayed",10
"9442728","7199670826","22694456",4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2024","1","17","Weekday","Nashik","New","10:30","Significantly Delayed",27
"1136687","3091948113","77306672",4,"Overall good experience, thank you!","App Experience","Positive","2024","2","13","Weekday","Motihari","Regular","09:49","Slightly Delayed",14
"5869531","5793742966","83412446",5,"Customer service was very helpful.","Product Quality","Positive","2024","1","4","Weekday","Avadi","Inactive","18:10","On Time",5
"8860193","7347109009","75632045",4,"The product met my expectations.","App Experience","Neutral","2023","9","24","Weekend","Silchar","Regular","19:23","Slightly Delayed",9
"9459732","7078912146","36142455",5,"Good selection of products.","Delivery","Positive","2023","9","18","Weekday","Katni","Premium","11:38","On Time",-5
"4489265","2480856222","30373140",5,"Highly recommended!","Product Quality","Positive","2023","11","8","Weekday","Kishanganj","Regular","16:28","On Time",3
"7891822","281421547","88520326",3,"Items were missing from my order.","Product Quality","Negative","2023","5","20","Weekend","Asansol","Premium","20:11","On Time",-2
"9961760","5226963306","96628029",1,"Items were missing from my order.","Product Quality","Negative","2024","6","23","Weekend","Tirupati","Premium","06:42","On Time",1
"2913936","7316642056","92404798",5,"Very happy with the service!","Customer Service","Positive","2024","2","10","Weekend","Jorhat","New","00:13","Slightly Delayed",8
"8747347","8997415290","85490177",4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024","8","14","Weekday","Howrah","Regular","17:03","Significantly Delayed",21
"6158304","6737025662","44928499",4,"The product met my expectations.","Delivery","Neutral","2023","3","28","Weekday","Ramgarh","New","06:46","On Time",1
"3815674","8395290763","88312515",5,"Items were in perfect condition.","App Experience","Positive","2024","5","31","Weekday","Gandhinagar","Inactive","19:02","Significantly Delayed",24
"603426","7261119579","65903057",4,"It was okay, nothing special.","App Experience","Neutral","2024","7","6","Weekend","Uluberia","Regular","06:23","On Time",-1
"1682266","9938037878","9796585",4,"It was okay, nothing special.","Customer Service","Neutral","2024","10","29","Weekday","Danapur","Inactive","11:29","Slightly Delayed",12
"8453251","7154987905","63802820",5,"Highly recommended!","Product Quality","Positive","2024","10","6","Weekend","Orai","Regular","02:34","Significantly Delayed",21
"9323563","3605534244","57526322",3,"The order was incorrect.","Customer Service","Negative","2024","1","17","Weekday","Kishanganj","Premium","12:15","On Time",2
"595801","5626601040","19091057",4,"Very fresh and well-packaged.","Product Quality","Positive","2024","2","26","Weekday","Kozhikode","Regular","23:31","Slightly Delayed",9
"772991","2577064886","63948546",3,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2024","6","7","Weekday","Bhubaneswar","Regular","04:38","On Time",2
"7574546","2561362173","33481252",4,"It was okay, nothing special.","App Experience","Neutral","2023","5","30","Weekday","Noida","Premium","07:42","On Time",1
"2577485","2793120553","6622751",1,"The order was incorrect.","App Experience","Negative","2023","6","24","Weekend","Thiruvananthapuram","Inactive","10:51","On Time",1
"6378668","4476563699","59222551",4,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023","9","11","Weekday","Jamshedpur","Inactive","02:29","Significantly Delayed",26
"8643386","1580021952","30317733",5,"Customer service was very helpful.","App Experience","Positive","2024","10","24","Weekday","Durgapur","Inactive","14:22","On Time",-4
"8602869","7263454149","13760839",3,"Customer service was not helpful.","Customer Service","Negative","2023","10","14","Weekend","Guwahati","Premium","01:37","On Time",-1
"1188667","4371924002","75944533",2,"I had a bad experience.","App Experience","Negative","2024","10","21","Weekday","Jabalpur","Inactive","13:20","Slightly Delayed",14
"7036962","2955277471","79960955",1,"Delivery was late and I was unhappy.","Product Quality","Negative","2023","12","6","Weekday","New Delhi","New","13:01","Significantly Delayed",20
"3322510","9445490338","6812439",3,"It was okay, nothing special.","Customer Service","Neutral","2023","5","23","Weekday","Bhalswa Jahangir Pur","Premium","22:54","Slightly Delayed",11
"6245963","2668915104","19180962",4,"Will definitely order again.","Customer Service","Positive","2023","12","1","Weekday","Kalyan-Dombivli","Inactive","20:34","On Time",5
"7907633","1045621584","85340038",3,"Average experience, could improve.","App Experience","Neutral","2023","12","19","Weekday","Noida","Premium","00:47","Significantly Delayed",23
"3651259","4550545705","17805991",4,"Excellent quality, will buy again!","Delivery","Positive","2024","6","21","Weekday","Dhule","New","04:44","On Time",5
"3929259","3373390154","68703613",1,"I had a bad experience.","Product Quality","Negative","2024","7","24","Weekday","Imphal","Inactive","09:07","On Time",2
"4594226","5142985961","2457734",3,"Customer service was not helpful.","Delivery","Negative","2024","2","7","Weekday","Ahmednagar","Premium","02:49","On Time",2
"7429066","649220272","67696145",3,"Not worth the price I paid.","Product Quality","Negative","2023","9","23","Weekend","Bettiah","Regular","15:12","On Time",-1
"9807295","5023958886","12832151",5,"Excellent quality, will buy again!","Customer Service","Positive","2024","9","24","Weekday","Baranagar","Inactive","05:38","Slightly Delayed",11
"725007","9993542681","42589311",4,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral","2023","5","23","Weekday","Dehradun","Regular","04:12","Slightly Delayed",15
"659804","4380367305","8955057",4,"It was okay, nothing special.","App Experience","Neutral","2024","4","8","Weekday","Bhubaneswar","Regular","13:39","On Time",3
"2294333","3626113485","97286925",5,"Will definitely order again.","Product Quality","Positive","2024","3","26","Weekday","Vellore","Inactive","01:40","On Time",-4
"999440","4399099668","44050697",3,"Average experience, could improve.","Delivery","Neutral","2023","6","18","Weekend","Ujjain","New","17:12","Slightly Delayed",13
"8226687","3760880745","8791577",4,"It was okay, nothing special.","Product Quality","Neutral","2024","10","13","Weekend","Madhyamgram","Regular","21:57","Slightly Delayed",8
"4724144","1803155516","98088303",1,"Customer service was not helpful.","Product Quality","Negative","2023","6","21","Weekday","Agartala","New","01:36","On Time",-2
"2946097","4413782983","47515046",3,"It was okay, nothing special.","App Experience","Neutral","2023","6","1","Weekday","Jamshedpur","New","18:19","On Time",3
"7220721","6766424456","21866852",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","4","10","Weekday","Guwahati","Premium","05:53","On Time",5
"9664520","8701531535","52613657",1,"Delivery was late and I was unhappy.","Delivery","Negative","2024","9","3","Weekday","Sultan Pur Majra","New","23:59","Slightly Delayed",10
"6802786","3961971562","89811984",4,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2024","4","19","Weekday","Ramgarh","Regular","19:39","On Time",-4
"5581175","1337510774","80800079",4,"The product met my expectations.","App Experience","Neutral","2024","7","19","Weekday","Bidhannagar","Inactive","12:41","On Time",-1
"5180990","8859147707","78394303",4,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2024","3","29","Weekday","Bilaspur","Inactive","21:44","Slightly Delayed",14
"723543","5850669672","24137201",3,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral","2023","6","10","Weekend","Haridwar","New","08:45","On Time",2
"9287401","1183906926","60385293",3,"Customer service was not helpful.","Product Quality","Negative","2023","12","29","Weekday","Medininagar","Premium","20:23","Slightly Delayed",11
"7832319","6277509652","71956734",4,"Average experience, could improve.","Customer Service","Neutral","2024","10","31","Weekday","Adoni","New","08:24","Significantly Delayed",23
"68625","72748189","82286725",4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023","6","18","Weekend","Orai","Premium","06:33","Significantly Delayed",19
"9353375","3164922639","74230420",4,"It was okay, nothing special.","Customer Service","Neutral","2024","5","5","Weekend","Mathura","Regular","23:00","On Time",-5
"8443186","1768504415","20209237",4,"Items were in perfect condition.","App Experience","Positive","2023","9","15","Weekday","Shimoga","Regular","19:49","On Time",-4
"9643753","8173155169","56441247",5,"Will definitely order again.","App Experience","Positive","2024","1","6","Weekend","Meerut","Premium","14:50","Slightly Delayed",11
"1874247","6164820061","91789216",3,"Average experience, could improve.","App Experience","Neutral","2023","5","26","Weekday","Thane","New","23:03","On Time",-3
"2936081","768283559","24621386",5,"Highly recommended!","App Experience","Positive","2024","2","9","Weekday","Rajahmundry","Premium","01:45","On Time",-2
"5441986","5091744424","53624677",4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2023","11","15","Weekday","Udaipur","New","21:54","Significantly Delayed",16
"6670600","932482893","81088747",4,"It was okay, nothing special.","Customer Service","Neutral","2024","7","24","Weekday","Ujjain","Regular","22:54","On Time",-4
"6865531","4588148640","24137201",1,"The packaging was poor.","Product Quality","Negative","2023","3","19","Weekend","Haridwar","New","19:07","On Time",-3
"5535770","8120457107","97664747",5,"Excellent quality, will buy again!","Delivery","Positive","2024","1","27","Weekend","Gulbarga","Premium","18:46","On Time",3
"3478785","6107471725","81940369",4,"Customer service was very helpful.","App Experience","Positive","2023","8","26","Weekend","Nellore","Premium","07:39","On Time",4
"1254042","7001417958","22358567",4,"It was okay, nothing special.","App Experience","Neutral","2024","3","28","Weekday","Faridabad","Inactive","03:48","On Time",2
"8084167","7983443604","39717448",4,"It was okay, nothing special.","App Experience","Neutral","2024","1","18","Weekday","Jorhat","New","15:17","On Time",2
"8042237","3057907418","81757554",1,"Items were missing from my order.","Product Quality","Negative","2024","4","4","Weekday","Shimoga","Premium","22:41","On Time",-1
"4437518","3312147996","67711384",4,"Delivery was fine, but the product could be better.","Product Quality","Neutral","2024","6","6","Weekday","Bilaspur","Premium","06:38","Slightly Delayed",14
"7071386","6822269883","69276352",4,"Highly recommended!","Customer Service","Positive","2024","1","15","Weekday","Mysore","Inactive","07:25","On Time",-1
"1889158","5004539711","73933840",3,"It was okay, nothing special.","Delivery","Neutral","2023","7","28","Weekday","Raiganj","Regular","23:59","Slightly Delayed",6
